,table,column,bins,table_column
194,store_sales,ss_ext_list_price,[1.04 400.9792 800.9184 1200.8576 1600.7968 2000.736 2400.6752 2800.6144 3200.5536 3600.4928 4000.432 4400.3712 4800.3104 5200.2496 5600.1888 6000.128 6400.0672 6800.0064 7199.9456 7599.8848 7999.824 8399.7632 8799.7024 9199.6416 9599.5808 9999.52 10399.4592 10799.3984 11199.3376 11599.2768 11999.216 12399.1552 12799.0944 13199.0336 13598.9728 13998.912 14398.8512 14798.7904 15198.7296 15598.6688 15998.608 16398.5472 16798.4864 17198.4256 17598.3648 17998.304 18398.2432 18798.1824 19198.1216 19598.0608 19998],store_sales.ss_ext_list_price
195,store_sales,ss_ext_tax,[0 34.9974 69.9948 104.9922 139.9896 174.987 209.9844 244.9818 279.9792 314.9766 349.974 384.9714 419.9688 454.9662 489.9636 524.961 559.9584 594.9558 629.9532 664.9506 699.948 734.9454 769.9428 804.9402 839.9376 874.935 909.9324 944.9298 979.9272 1014.9246 1049.922 1084.9194 1119.9168 1154.9142 1189.9116 1224.909 1259.9064 1294.9038 1329.9012 1364.8986 1399.896 1434.8934 1469.8908 1504.8882 1539.8856 1574.883 1609.8804 1644.8778 1679.8752 1714.8726 1749.87],store_sales.ss_ext_tax
196,store_sales,ss_ext_wholesale_cost,[1 200.98 400.96 600.94 800.92 1000.9 1200.88 1400.86 1600.84 1800.82 2000.8 2200.78 2400.76 2600.74 2800.72 3000.7 3200.68 3400.66 3600.64 3800.62 4000.6 4200.58 4400.56 4600.54 4800.52 5000.5 5200.48 5400.46 5600.44 5800.42 6000.4 6200.38 6400.36 6600.34 6800.32 7000.3 7200.28 7400.26 7600.24 7800.22 8000.2 8200.18 8400.16 8600.14 8800.12 9000.1 9200.08 9400.06 9600.04 9800.02 10000],store_sales.ss_ext_wholesale_cost
197,store_sales,ss_coupon_amt,[0 361.8488 723.6976 1085.5464 1447.3952 1809.244 2171.0928 2532.9416 2894.7904 3256.6392 3618.488 3980.3368 4342.1856 4704.0344 5065.8832 5427.732 5789.5808 6151.4296 6513.2784 6875.1272 7236.976 7598.8248 7960.6736 8322.5224 8684.3712 9046.22 9408.0688 9769.9176 10131.7664 10493.6152 10855.464 11217.3128 11579.1616 11941.0104 12302.8592 12664.708 13026.5568 13388.4056 13750.2544 14112.1032 14473.952 14835.8008 15197.6496 15559.4984 15921.3472 16283.196 16645.0448 17006.8936 17368.7424 17730.5912 18092.44],store_sales.ss_coupon_amt
198,store_sales,ss_item_sk,[1 2040.98 4080.96 6120.94 8160.92 10200.9 12240.88 14280.86 16320.84 18360.82 20400.8 22440.78 24480.76 26520.74 28560.72 30600.7 32640.68 34680.66 36720.64 38760.62 40800.6 42840.58 44880.56 46920.54 48960.52 51000.5 53040.48 55080.46 57120.44 59160.42 61200.4 63240.38 65280.36 67320.34 69360.32 71400.3 73440.28 75480.26 77520.24 79560.22 81600.2 83640.18 85680.16 87720.14 89760.12 91800.1 93840.08 95880.06 97920.04 99960.02 102000],store_sales.ss_item_sk
199,store_sales,ss_cdemo_sk,[1 38416.98 76832.96 115248.94 153664.92 192080.9 230496.88 268912.86 307328.84 345744.82 384160.8 422576.78 460992.76 499408.74 537824.72 576240.7 614656.68 653072.66 691488.64 729904.62 768320.6 806736.58 845152.56 883568.54 921984.52 960400.5 998816.48 1037232.46 1075648.44 1114064.42 1152480.4 1190896.38 1229312.36 1267728.34 1306144.32 1344560.3 1382976.28 1421392.26 1459808.24 1498224.22 1536640.2 1575056.18 1613472.16 1651888.14 1690304.12 1728720.1 1767136.08 1805552.06 1843968.04 1882384.02 1920800],store_sales.ss_cdemo_sk
200,store_sales,ss_ticket_number,[1 48000.98 96000.96 144000.94 192000.92 240000.9 288000.88 336000.86 384000.84 432000.82 480000.8 528000.78 576000.76 624000.74 672000.72 720000.7 768000.68 816000.66 864000.64 912000.62 960000.6 1008000.58 1056000.56 1104000.54 1152000.52 1200000.5 1248000.48 1296000.46 1344000.44 1392000.42 1440000.4 1488000.38 1536000.36 1584000.34 1632000.32 1680000.3 1728000.28 1776000.26 1824000.24 1872000.22 1920000.2 1968000.18 2016000.16 2064000.14 2112000.12 2160000.1 2208000.08 2256000.06 2304000.04 2352000.02 2400000],store_sales.ss_ticket_number
201,store_sales,ss_net_paid,[0 391.248 782.496 1173.744 1564.992 1956.24 2347.488 2738.736 3129.984 3521.232 3912.48 4303.728 4694.976 5086.224 5477.472 5868.72 6259.968 6651.216 7042.464 7433.712 7824.96 8216.208 8607.456 8998.704 9389.952 9781.2 10172.448 10563.696 10954.944 11346.192 11737.44 12128.688 12519.936 12911.184 13302.432 13693.68 14084.928 14476.176 14867.424 15258.672 15649.92 16041.168 16432.416 16823.664 17214.912 17606.16 17997.408 18388.656 18779.904 19171.152 19562.4],store_sales.ss_net_paid
202,store_sales,ss_sold_time_sk,[28800 29735.98 30671.96 31607.94 32543.92 33479.9 34415.88 35351.86 36287.84 37223.82 38159.8 39095.78 40031.76 40967.74 41903.72 42839.7 43775.68 44711.66 45647.64 46583.62 47519.6 48455.58 49391.56 50327.54 51263.52 52199.5 53135.48 54071.46 55007.44 55943.42 56879.4 57815.38 58751.36 59687.34 60623.32 61559.3 62495.28 63431.26 64367.24 65303.22 66239.2 67175.18 68111.16 69047.14 69983.12 70919.1 71855.08 72791.06 73727.04 74663.02 75599],store_sales.ss_sold_time_sk
203,store_sales,ss_net_paid_inc_tax,[0 423.8574 847.7148 1271.5722 1695.4296 2119.287 2543.1444 2967.0018 3390.8592 3814.7166 4238.574 4662.4314 5086.2888 5510.1462 5934.0036 6357.861 6781.7184 7205.5758 7629.4332 8053.2906 8477.148 8901.0054 9324.8628 9748.7202 10172.5776 10596.435 11020.2924 11444.1498 11868.0072 12291.8646 12715.722 13139.5794 13563.4368 13987.2942 14411.1516 14835.009 15258.8664 15682.7238 16106.5812 16530.4386 16954.296 17378.1534 17802.0108 18225.8682 18649.7256 19073.583 19497.4404 19921.2978 20345.1552 20769.0126 21192.87],store_sales.ss_net_paid_inc_tax
204,store_sales,ss_net_profit,[-9993 -9597.6104 -9202.2208 -8806.8312 -8411.4416 -8016.052 -7620.6624 -7225.2728 -6829.8832 -6434.4936 -6039.104 -5643.7144 -5248.3248 -4852.9352 -4457.5456 -4062.156 -3666.7664 -3271.3768 -2875.9872 -2480.5976 -2085.208 -1689.8184 -1294.4288 -899.0392 -503.6496 -108.26 287.1296 682.5192 1077.9088 1473.2984 1868.688 2264.0776 2659.4672 3054.8568 3450.2464 3845.636 4241.0256 4636.4152 5031.8048 5427.1944 5822.584 6217.9736 6613.3632 7008.7528 7404.1424 7799.532 8194.9216 8590.3112 8985.7008 9381.0904 9776.48],store_sales.ss_net_profit
205,time_dim,t_time_sk,[0 1727.98 3455.96 5183.94 6911.92 8639.9 10367.88 12095.86 13823.84 15551.82 17279.8 19007.78 20735.76 22463.74 24191.72 25919.7 27647.68 29375.66 31103.64 32831.62 34559.6 36287.58 38015.56 39743.54 41471.52 43199.5 44927.48 46655.46 48383.44 50111.42 51839.4 53567.38 55295.36 57023.34 58751.32 60479.3 62207.28 63935.26 65663.24 67391.22 69119.2 70847.18 72575.16 74303.14 76031.12 77759.1 79487.08 81215.06 82943.04 84671.02 86399],time_dim.t_time_sk
206,time_dim,t_meal_time,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],time_dim.t_meal_time
207,time_dim,t_sub_shift,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],time_dim.t_sub_shift
208,time_dim,t_minute,[0 1.18 2.36 3.54 4.72 5.9 7.08 8.26 9.44 10.62 11.8 12.98 14.16 15.34 16.52 17.7 18.88 20.06 21.24 22.42 23.6 24.78 25.96 27.14 28.32 29.5 30.68 31.86 33.04 34.22 35.4 36.58 37.76 38.94 40.12 41.3 42.48 43.66 44.84 46.02 47.2 48.38 49.56 50.74 51.92 53.1 54.28 55.46 56.64 57.82 59],time_dim.t_minute
209,time_dim,t_time,[0 1727.98 3455.96 5183.94 6911.92 8639.9 10367.88 12095.86 13823.84 15551.82 17279.8 19007.78 20735.76 22463.74 24191.72 25919.7 27647.68 29375.66 31103.64 32831.62 34559.6 36287.58 38015.56 39743.54 41471.52 43199.5 44927.48 46655.46 48383.44 50111.42 51839.4 53567.38 55295.36 57023.34 58751.32 60479.3 62207.28 63935.26 65663.24 67391.22 69119.2 70847.18 72575.16 74303.14 76031.12 77759.1 79487.08 81215.06 82943.04 84671.02 86399],time_dim.t_time
210,time_dim,t_hour,[0 0.46 0.92 1.38 1.84 2.3 2.76 3.22 3.68 4.14 4.6 5.06 5.52 5.98 6.44 6.9 7.36 7.82 8.28 8.74 9.2 9.66 10.12 10.58 11.04 11.5 11.96 12.42 12.88 13.34 13.8 14.26 14.72 15.18 15.64 16.1 16.56 17.02 17.48 17.94 18.4 18.86 19.32 19.78 20.24 20.7 21.16 21.62 22.08 22.54 23],time_dim.t_hour
211,time_dim,t_second,[0 1.18 2.36 3.54 4.72 5.9 7.08 8.26 9.44 10.62 11.8 12.98 14.16 15.34 16.52 17.7 18.88 20.06 21.24 22.42 23.6 24.78 25.96 27.14 28.32 29.5 30.68 31.86 33.04 34.22 35.4 36.58 37.76 38.94 40.12 41.3 42.48 43.66 44.84 46.02 47.2 48.38 49.56 50.74 51.92 53.1 54.28 55.46 56.64 57.82 59],time_dim.t_second
212,time_dim,t_time_id,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],time_dim.t_time_id
213,time_dim,t_am_pm,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],time_dim.t_am_pm
214,time_dim,t_shift,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],time_dim.t_shift
215,catalog_page,cp_end_date_sk,[2450844 2450890.84 2450937.68 2450984.52 2451031.36 2451078.2 2451125.04 2451171.88 2451218.72 2451265.56 2451312.4 2451359.24 2451406.08 2451452.92 2451499.76 2451546.6 2451593.44 2451640.28 2451687.12 2451733.96 2451780.8 2451827.64 2451874.48 2451921.32 2451968.16 2452015 2452061.84 2452108.68 2452155.52 2452202.36 2452249.2 2452296.04 2452342.88 2452389.72 2452436.56 2452483.4 2452530.24 2452577.08 2452623.92 2452670.76 2452717.6 2452764.44 2452811.28 2452858.12 2452904.96 2452951.8 2452998.64 2453045.48 2453092.32 2453139.16 2453186],catalog_page.cp_end_date_sk
216,catalog_page,cp_start_date_sk,[2450815 2450858.8 2450902.6 2450946.4 2450990.2 2451034 2451077.8 2451121.6 2451165.4 2451209.2 2451253 2451296.8 2451340.6 2451384.4 2451428.2 2451472 2451515.8 2451559.6 2451603.4 2451647.2 2451691 2451734.8 2451778.6 2451822.4 2451866.2 2451910 2451953.8 2451997.6 2452041.4 2452085.2 2452129 2452172.8 2452216.6 2452260.4 2452304.2 2452348 2452391.8 2452435.6 2452479.4 2452523.2 2452567 2452610.8 2452654.6 2452698.4 2452742.2 2452786 2452829.8 2452873.6 2452917.4 2452961.2 2453005],catalog_page.cp_start_date_sk
217,catalog_page,cp_catalog_page_sk,[1 240.98 480.96 720.94 960.92 1200.9 1440.88 1680.86 1920.84 2160.82 2400.8 2640.78 2880.76 3120.74 3360.72 3600.7 3840.68 4080.66 4320.64 4560.62 4800.6 5040.58 5280.56 5520.54 5760.52 6000.5 6240.48 6480.46 6720.44 6960.42 7200.4 7440.38 7680.36 7920.34 8160.32 8400.3 8640.28 8880.26 9120.24 9360.22 9600.2 9840.18 10080.16 10320.14 10560.12 10800.1 11040.08 11280.06 11520.04 11760.02 12000],catalog_page.cp_catalog_page_sk
218,catalog_page,cp_type,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],catalog_page.cp_type
219,catalog_page,cp_description,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],catalog_page.cp_description
220,catalog_page,cp_department,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],catalog_page.cp_department
221,catalog_page,cp_catalog_page_id,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],catalog_page.cp_catalog_page_id
222,catalog_page,cp_catalog_page_number,[1 3.2 5.4 7.6 9.8 12 14.2 16.4 18.6 20.8 23 25.2 27.4 29.6 31.8 34 36.2 38.4 40.6 42.8 45 47.2 49.4 51.6 53.8 56 58.2 60.4 62.6 64.8 67 69.2 71.4 73.6 75.8 78 80.2 82.4 84.6 86.8 89 91.2 93.4 95.6 97.8 100 102.2 104.4 106.6 108.8 111],catalog_page.cp_catalog_page_number
223,catalog_page,cp_catalog_number,[1 3.16 5.32 7.48 9.64 11.8 13.96 16.12 18.28 20.44 22.6 24.76 26.92 29.08 31.24 33.4 35.56 37.72 39.88 42.04 44.2 46.36 48.52 50.68 52.84 55 57.16 59.32 61.48 63.64 65.8 67.96 70.12 72.28 74.44 76.6 78.76 80.92 83.08 85.24 87.4 89.56 91.72 93.88 96.04 98.2 100.36 102.52 104.68 106.84 109],catalog_page.cp_catalog_number
224,store_returns,sr_reason_sk,[1 1.88 2.76 3.64 4.52 5.4 6.28 7.16 8.04 8.92 9.8 10.68 11.56 12.44 13.32 14.2 15.08 15.96 16.84 17.72 18.6 19.48 20.36 21.24 22.12 23 23.88 24.76 25.64 26.52 27.4 28.28 29.16 30.04 30.92 31.8 32.68 33.56 34.44 35.32 36.2 37.08 37.96 38.84 39.72 40.6 41.48 42.36 43.24 44.12 45],store_returns.sr_reason_sk
225,store_returns,sr_store_sk,[1 2.98 4.96 6.94 8.92 10.9 12.88 14.86 16.84 18.82 20.8 22.78 24.76 26.74 28.72 30.7 32.68 34.66 36.64 38.62 40.6 42.58 44.56 46.54 48.52 50.5 52.48 54.46 56.44 58.42 60.4 62.38 64.36 66.34 68.32 70.3 72.28 74.26 76.24 78.22 80.2 82.18 84.16 86.14 88.12 90.1 92.08 94.06 96.04 98.02 100],store_returns.sr_store_sk
226,store_returns,sr_return_time_sk,[28799 29447 30095 30743 31391 32039 32687 33335 33983 34631 35279 35927 36575 37223 37871 38519 39167 39815 40463 41111 41759 42407 43055 43703 44351 44999 45647 46295 46943 47591 48239 48887 49535 50183 50831 51479 52127 52775 53423 54071 54719 55367 56015 56663 57311 57959 58607 59255 59903 60551 61199],store_returns.sr_return_time_sk
227,store_returns,sr_return_quantity,[1 2.98 4.96 6.94 8.92 10.9 12.88 14.86 16.84 18.82 20.8 22.78 24.76 26.74 28.72 30.7 32.68 34.66 36.64 38.62 40.6 42.58 44.56 46.54 48.52 50.5 52.48 54.46 56.44 58.42 60.4 62.38 64.36 66.34 68.32 70.3 72.28 74.26 76.24 78.22 80.2 82.18 84.16 86.14 88.12 90.1 92.08 94.06 96.04 98.02 100],store_returns.sr_return_quantity
228,store_returns,sr_hdemo_sk,[1 144.98 288.96 432.94 576.92 720.9 864.88 1008.86 1152.84 1296.82 1440.8 1584.78 1728.76 1872.74 2016.72 2160.7 2304.68 2448.66 2592.64 2736.62 2880.6 3024.58 3168.56 3312.54 3456.52 3600.5 3744.48 3888.46 4032.44 4176.42 4320.4 4464.38 4608.36 4752.34 4896.32 5040.3 5184.28 5328.26 5472.24 5616.22 5760.2 5904.18 6048.16 6192.14 6336.12 6480.1 6624.08 6768.06 6912.04 7056.02 7200],store_returns.sr_hdemo_sk
229,store_returns,sr_fee,[0.5 2.49 4.48 6.47 8.46 10.45 12.44 14.43 16.42 18.41 20.4 22.39 24.38 26.37 28.36 30.35 32.34 34.33 36.32 38.31 40.3 42.29 44.28 46.27 48.26 50.25 52.24 54.23 56.22 58.21 60.2 62.19 64.18 66.17 68.16 70.15 72.14 74.13 76.12 78.11 80.1 82.09 84.08 86.07 88.06 90.05 92.04 94.03 96.02 98.01 100],store_returns.sr_fee
230,store_returns,sr_return_amt_inc_tax,[0 381.9454 763.8908 1145.8362 1527.7816 1909.727 2291.6724 2673.6178 3055.5632 3437.5086 3819.454 4201.3994 4583.3448 4965.2902 5347.2356 5729.181 6111.1264 6493.0718 6875.0172 7256.9626 7638.908 8020.8534 8402.7988 8784.7442 9166.6896 9548.635 9930.5804 10312.5258 10694.4712 11076.4166 11458.362 11840.3074 12222.2528 12604.1982 12986.1436 13368.089 13750.0344 14131.9798 14513.9252 14895.8706 15277.816 15659.7614 16041.7068 16423.6522 16805.5976 17187.543 17569.4884 17951.4338 18333.3792 18715.3246 19097.27],store_returns.sr_return_amt_inc_tax
231,store_returns,sr_return_tax,[0 31.5366 63.0732 94.6098 126.1464 157.683 189.2196 220.7562 252.2928 283.8294 315.366 346.9026 378.4392 409.9758 441.5124 473.049 504.5856 536.1222 567.6588 599.1954 630.732 662.2686 693.8052 725.3418 756.8784 788.415 819.9516 851.4882 883.0248 914.5614 946.098 977.6346 1009.1712 1040.7078 1072.2444 1103.781 1135.3176 1166.8542 1198.3908 1229.9274 1261.464 1293.0006 1324.5372 1356.0738 1387.6104 1419.147 1450.6836 1482.2202 1513.7568 1545.2934 1576.83],store_returns.sr_return_tax
232,store_returns,sr_return_amt,[0 360.2268 720.4536 1080.6804 1440.9072 1801.134 2161.3608 2521.5876 2881.8144 3242.0412 3602.268 3962.4948 4322.7216 4682.9484 5043.1752 5403.402 5763.6288 6123.8556 6484.0824 6844.3092 7204.536 7564.7628 7924.9896 8285.2164 8645.4432 9005.67 9365.8968 9726.1236 10086.3504 10446.5772 10806.804 11167.0308 11527.2576 11887.4844 12247.7112 12607.938 12968.1648 13328.3916 13688.6184 14048.8452 14409.072 14769.2988 15129.5256 15489.7524 15849.9792 16210.206 16570.4328 16930.6596 17290.8864 17651.1132 18011.34],store_returns.sr_return_amt
233,store_returns,sr_returned_date_sk,[2450820 2450860.04 2450900.08 2450940.12 2450980.16 2451020.2 2451060.24 2451100.28 2451140.32 2451180.36 2451220.4 2451260.44 2451300.48 2451340.52 2451380.56 2451420.6 2451460.64 2451500.68 2451540.72 2451580.76 2451620.8 2451660.84 2451700.88 2451740.92 2451780.96 2451821 2451861.04 2451901.08 2451941.12 2451981.16 2452021.2 2452061.24 2452101.28 2452141.32 2452181.36 2452221.4 2452261.44 2452301.48 2452341.52 2452381.56 2452421.6 2452461.64 2452501.68 2452541.72 2452581.76 2452621.8 2452661.84 2452701.88 2452741.92 2452781.96 2452822],store_returns.sr_returned_date_sk
234,store_returns,sr_item_sk,[1 2040.98 4080.96 6120.94 8160.92 10200.9 12240.88 14280.86 16320.84 18360.82 20400.8 22440.78 24480.76 26520.74 28560.72 30600.7 32640.68 34680.66 36720.64 38760.62 40800.6 42840.58 44880.56 46920.54 48960.52 51000.5 53040.48 55080.46 57120.44 59160.42 61200.4 63240.38 65280.36 67320.34 69360.32 71400.3 73440.28 75480.26 77520.24 79560.22 81600.2 83640.18 85680.16 87720.14 89760.12 91800.1 93840.08 95880.06 97920.04 99960.02 102000],store_returns.sr_item_sk
235,store_returns,sr_return_ship_cost,[0 177.705 355.41 533.115 710.82 888.525 1066.23 1243.935 1421.64 1599.345 1777.05 1954.755 2132.46 2310.165 2487.87 2665.575 2843.28 3020.985 3198.69 3376.395 3554.1 3731.805 3909.51 4087.215 4264.92 4442.625 4620.33 4798.035 4975.74 5153.445 5331.15 5508.855 5686.56 5864.265 6041.97 6219.675 6397.38 6575.085 6752.79 6930.495 7108.2 7285.905 7463.61 7641.315 7819.02 7996.725 8174.43 8352.135 8529.84 8707.545 8885.25],store_returns.sr_return_ship_cost
236,store_returns,sr_addr_sk,[1 5000.98 10000.96 15000.94 20000.92 25000.9 30000.88 35000.86 40000.84 45000.82 50000.8 55000.78 60000.76 65000.74 70000.72 75000.7 80000.68 85000.66 90000.64 95000.62 100000.6 105000.58 110000.56 115000.54 120000.52 125000.5 130000.48 135000.46 140000.44 145000.42 150000.4 155000.38 160000.36 165000.34 170000.32 175000.3 180000.28 185000.26 190000.24 195000.22 200000.2 205000.18 210000.16 215000.14 220000.12 225000.1 230000.08 235000.06 240000.04 245000.02 250000],store_returns.sr_addr_sk
237,store_returns,sr_ticket_number,[1 48000.98 96000.96 144000.94 192000.92 240000.9 288000.88 336000.86 384000.84 432000.82 480000.8 528000.78 576000.76 624000.74 672000.72 720000.7 768000.68 816000.66 864000.64 912000.62 960000.6 1008000.58 1056000.56 1104000.54 1152000.52 1200000.5 1248000.48 1296000.46 1344000.44 1392000.42 1440000.4 1488000.38 1536000.36 1584000.34 1632000.32 1680000.3 1728000.28 1776000.26 1824000.24 1872000.22 1920000.2 1968000.18 2016000.16 2064000.14 2112000.12 2160000.1 2208000.08 2256000.06 2304000.04 2352000.02 2400000],store_returns.sr_ticket_number
238,store_returns,sr_store_credit,[0 261.9658 523.9316 785.8974 1047.8632 1309.829 1571.7948 1833.7606 2095.7264 2357.6922 2619.658 2881.6238 3143.5896 3405.5554 3667.5212 3929.487 4191.4528 4453.4186 4715.3844 4977.3502 5239.316 5501.2818 5763.2476 6025.2134 6287.1792 6549.145 6811.1108 7073.0766 7335.0424 7597.0082 7858.974 8120.9398 8382.9056 8644.8714 8906.8372 9168.803 9430.7688 9692.7346 9954.7004 10216.6662 10478.632 10740.5978 11002.5636 11264.5294 11526.4952 11788.461 12050.4268 12312.3926 12574.3584 12836.3242 13098.29],store_returns.sr_store_credit
239,store_returns,sr_net_loss,[0.5 198.3378 396.1756 594.0134 791.8512 989.689 1187.5268 1385.3646 1583.2024 1781.0402 1978.878 2176.7158 2374.5536 2572.3914 2770.2292 2968.067 3165.9048 3363.7426 3561.5804 3759.4182 3957.256 4155.0938 4352.9316 4550.7694 4748.6072 4946.445 5144.2828 5342.1206 5539.9584 5737.7962 5935.634 6133.4718 6331.3096 6529.1474 6726.9852 6924.823 7122.6608 7320.4986 7518.3364 7716.1742 7914.012 8111.8498 8309.6876 8507.5254 8705.3632 8903.201 9101.0388 9298.8766 9496.7144 9694.5522 9892.39],store_returns.sr_net_loss
240,store_returns,sr_reversed_charge,[0 284.4234 568.8468 853.2702 1137.6936 1422.117 1706.5404 1990.9638 2275.3872 2559.8106 2844.234 3128.6574 3413.0808 3697.5042 3981.9276 4266.351 4550.7744 4835.1978 5119.6212 5404.0446 5688.468 5972.8914 6257.3148 6541.7382 6826.1616 7110.585 7395.0084 7679.4318 7963.8552 8248.2786 8532.702 8817.1254 9101.5488 9385.9722 9670.3956 9954.819 10239.2424 10523.6658 10808.0892 11092.5126 11376.936 11661.3594 11945.7828 12230.2062 12514.6296 12799.053 13083.4764 13367.8998 13652.3232 13936.7466 14221.17],store_returns.sr_reversed_charge
241,store_returns,sr_refunded_cash,[0 351.139 702.278 1053.417 1404.556 1755.695 2106.834 2457.973 2809.112 3160.251 3511.39 3862.529 4213.668 4564.807 4915.946 5267.085 5618.224 5969.363 6320.502 6671.641 7022.78 7373.919 7725.058 8076.197 8427.336 8778.475 9129.614 9480.753 9831.892 10183.031 10534.17 10885.309 11236.448 11587.587 11938.726 12289.865 12641.004 12992.143 13343.282 13694.421 14045.56 14396.699 14747.838 15098.977 15450.116 15801.255 16152.394 16503.533 16854.672 17205.811 17556.95],store_returns.sr_refunded_cash
242,store_returns,sr_customer_sk,[1 10000.98 20000.96 30000.94 40000.92 50000.9 60000.88 70000.86 80000.84 90000.82 100000.8 110000.78 120000.76 130000.74 140000.72 150000.7 160000.68 170000.66 180000.64 190000.62 200000.6 210000.58 220000.56 230000.54 240000.52 250000.5 260000.48 270000.46 280000.44 290000.42 300000.4 310000.38 320000.36 330000.34 340000.32 350000.3 360000.28 370000.26 380000.24 390000.22 400000.2 410000.18 420000.16 430000.14 440000.12 450000.1 460000.08 470000.06 480000.04 490000.02 500000],store_returns.sr_customer_sk
243,store_returns,sr_cdemo_sk,[1 38416.98 76832.96 115248.94 153664.92 192080.9 230496.88 268912.86 307328.84 345744.82 384160.8 422576.78 460992.76 499408.74 537824.72 576240.7 614656.68 653072.66 691488.64 729904.62 768320.6 806736.58 845152.56 883568.54 921984.52 960400.5 998816.48 1037232.46 1075648.44 1114064.42 1152480.4 1190896.38 1229312.36 1267728.34 1306144.32 1344560.3 1382976.28 1421392.26 1459808.24 1498224.22 1536640.2 1575056.18 1613472.16 1651888.14 1690304.12 1728720.1 1767136.08 1805552.06 1843968.04 1882384.02 1920800],store_returns.sr_cdemo_sk
244,income_band,ib_income_band_sk,[1 1.38 1.76 2.14 2.52 2.9 3.28 3.66 4.04 4.42 4.8 5.18 5.56 5.94 6.32 6.7 7.08 7.46 7.84 8.22 8.6 8.98 9.36 9.74 10.12 10.5 10.88 11.26 11.64 12.02 12.4 12.78 13.16 13.54 13.92 14.3 14.68 15.06 15.44 15.82 16.2 16.58 16.96 17.34 17.72 18.1 18.48 18.86 19.24 19.62 20],income_band.ib_income_band_sk
245,income_band,ib_lower_bound,[0 3800.02 7600.04 11400.06 15200.08 19000.1 22800.12 26600.14 30400.16 34200.18 38000.2 41800.22 45600.24 49400.26 53200.28 57000.3 60800.32 64600.34 68400.36 72200.38 76000.4 79800.42 83600.44 87400.46 91200.48 95000.5 98800.52 102600.54 106400.56 110200.58 114000.6 117800.62 121600.64 125400.66 129200.68 133000.7 136800.72 140600.74 144400.76 148200.78 152000.8 155800.82 159600.84 163400.86 167200.88 171000.9 174800.92 178600.94 182400.96 186200.98 190001],income_band.ib_lower_bound
246,income_band,ib_upper_bound,[10000 13800 17600 21400 25200 29000 32800 36600 40400 44200 48000 51800 55600 59400 63200 67000 70800 74600 78400 82200 86000 89800 93600 97400 101200 105000 108800 112600 116400 120200 124000 127800 131600 135400 139200 143000 146800 150600 154400 158200 162000 165800 169600 173400 177200 181000 184800 188600 192400 196200 200000],income_band.ib_upper_bound
247,customer_address,ca_address_sk,[1 5000.98 10000.96 15000.94 20000.92 25000.9 30000.88 35000.86 40000.84 45000.82 50000.8 55000.78 60000.76 65000.74 70000.72 75000.7 80000.68 85000.66 90000.64 95000.62 100000.6 105000.58 110000.56 115000.54 120000.52 125000.5 130000.48 135000.46 140000.44 145000.42 150000.4 155000.38 160000.36 165000.34 170000.32 175000.3 180000.28 185000.26 190000.24 195000.22 200000.2 205000.18 210000.16 215000.14 220000.12 225000.1 230000.08 235000.06 240000.04 245000.02 250000],customer_address.ca_address_sk
248,customer_address,ca_country,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],customer_address.ca_country
